genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Alternative,Florence + The Machine,Falling,3bENrkfntz1ugrsi8yzT9C,42,0.791,0.425,212973,0.33,0.202,D,0.135,-9.038,Minor,0.0313,113.201,4/4,0.0764
Alternative,Candlebox,Blossom,6ZVryXChn9gQBUMTwhWpsS,39,0.00616,0.451,271347,0.608,0.0,G,0.16,-6.758,Major,0.0284,185.661,3/4,0.358
Alternative,Bob Schneider,40 Dogs (Like Romeo and Juliet),479gZ50WGPOOaHSqDTPUGx,34,0.013,0.602,253147,0.68,9.44e-05,A,0.163,-6.512,Major,0.03,121.981,4/4,0.385
Alternative,Skillet,Hero,4CbKVDZkYKdv69I4bCaKUq,68,0.00791,0.533,186813,0.967,0.0,C#,0.336,-2.543,Major,0.0995,142.018,4/4,0.782
Alternative,anders,Undone,6yClfTSDF0YmPigEYwx8gZ,51,0.0771,0.708,216160,0.478,0.0,G#,0.132,-8.467,Major,0.0415,90.996,4/4,0.154
Alternative,The Neighbourhood,Afraid,7brQHA2CgQpcMBiOlfiXYb,65,0.00892,0.464,251187,0.701,0.309,F#,0.335,-5.693,Minor,0.0411,83.996,4/4,0.356
Alternative,Jakob Ogawa,You Might Be Sleeping,7r7HYGxvCIXzHicl5DGIxM,56,0.719,0.587,147093,0.561,0.342,G,0.168,-9.249,Major,0.0264,92.602,4/4,0.511
Alternative,Apollo Brown,Tao Te Ching,5NmbNCdbbN6AfTlZfwCCVl,49,0.0452,0.771,131827,0.43,0.845,G#,0.341,-12.096,Minor,0.0328,80.032,4/4,0.75
Alternative,The Avalanches,Frontier Psychiatrist,0E2UdlzNQP9I70MYumYlFo,45,0.122,0.711,288347,0.905,0.000166,F#,0.395,-7.459,Major,0.218,98.931,4/4,0.437
Alternative,Nickelback,I'd Come for You,1xQZtbipNLyP0e0hihE5F5,56,0.033,0.489,262627,0.748,0.0,D,0.144,-5.488,Major,0.0311,147.998,4/4,0.385
Alternative,Solange,Where Do We Go,08MbvwVOZdMNESjkoVdXxE,45,0.0263,0.85,264373,0.351,0.0037,A#,0.0748,-5.536,Major,0.0517,138.045,4/4,0.412
Alternative,Ama Lou,Wire,2M6JFwv9xle50LLh3wxlp8,46,0.549,0.612,240000,0.337,0.000168,G,0.0814,-15.686,Major,0.0752,82.566,3/4,0.16
Alternative,Gorillaz,Clint Eastwood,7yMiX7n9SBvadzox8T5jzT,65,0.0249,0.663,340920,0.694,0.0,A#,0.0698,-8.627,Minor,0.172,167.964,4/4,0.524
Alternative,Col3trane,We Good,08ghP1DR1JLLvKVbhsuwCy,45,0.359,0.644,134689,0.453,0.00483,B,0.136,-9.547,Minor,0.0367,75.492,4/4,0.538
Alternative,Injury Reserve,Three Man Weave,7L4AtavGZEEDkVw1E0mDYn,50,0.0977,0.285,206693,0.875,0.0,B,0.223,-4.187,Minor,0.315,168.151,4/4,0.646
Alternative,Majid Jordan,King City,1X1y6CQmAejhN8oeFtouje,48,0.193,0.55,201467,0.578,0.000104,F,0.0904,-8.568,Major,0.036,104.495,4/4,0.0659
Alternative,Pillar,Frontline,39sN48Q2DIbyVK8i8kkqgF,53,0.000291,0.683,190907,0.829,0.00116,F,0.156,-5.564,Minor,0.0528,108.327,4/4,0.567
Alternative,Slipknot,Gehenna,1Xc5je0OAbXF8yhtXhdPEW,46,0.000199,0.491,413027,0.917,0.0303,D,0.355,-3.278,Major,0.037,99.067,4/4,0.295
Alternative,Gorillaz,Idaho,5r8c96Zn0ZNHRecVKpFf23,50,0.294,0.419,222200,0.412,0.185,F#,0.15,-11.477,Major,0.0284,136.065,4/4,0.164
Alternative,Live,Lakini's Juice,3vcybGRC3eU6btnEWuFWII,48,5.25e-05,0.401,299267,0.686,0.112,C#,0.0791,-7.012,Major,0.0405,91.456,4/4,0.395
Alternative,Run The Jewels,Early,7vVBrSGcMp0gfky9dKCkiE,43,0.0195,0.702,224067,0.545,0.0,A,0.282,-8.491,Major,0.0707,120.008,4/4,0.302
Alternative,Alter Bridge,Metalingus,3UULkHdmLDqBDPmBYltoRE,60,9.05e-06,0.497,259960,0.982,0.0,G#,0.0939,-3.272,Major,0.108,109.911,4/4,0.183
Alternative,The Bravery,Believe,4Wvr1YaxNsCujq77dKujys,55,0.00603,0.383,226347,0.953,2.13e-06,G#,0.215,-3.388,Major,0.0551,166.093,4/4,0.484
Alternative,The Shins,Phantom Limb,2aQx1i3XjtB3TSN4J770Iv,55,0.000585,0.515,287533,0.871,0.0,A,0.0877,-4.113,Major,0.0367,119.869,4/4,0.498
Alternative,Caifanes,Perdí Mi Ojo de Venado,4YKBYzHTtBZA2P12N5VomO,53,0.00296,0.521,271400,0.927,0.0683,F#,0.357,-5.782,Minor,0.0505,167.378,4/4,0.697
Alternative,Jhene Aiko,Overstimulated,5myRfsc4luoaoV1r72m1LT,47,0.402,0.425,319533,0.506,0.00419,C,0.669,-7.652,Minor,0.0338,127.967,4/4,0.0807
Alternative,The Velvet Underground,I'll Be Your Mirror,4PINSJIlBWsnVeveicq1S8,50,0.176,0.609,134040,0.295,1.86e-06,G,0.0859,-14.933,Major,0.0328,108.976,4/4,0.279
Alternative,The Smashing Pumpkins,Bullet With Butterfly Wings - Remastered 2012,6GtX0jaNL8IjVQfrDBx81z,69,5.59e-05,0.404,258467,0.72,0.836,A#,0.0466,-9.18,Minor,0.0626,121.649,4/4,0.475
Alternative,Bush,The Chemicals Between Us,2jOdqw7a9uV1s256FXXR4W,46,0.00317,0.512,217493,0.958,0.0403,G,0.295,-3.979,Major,0.16,97.715,4/4,0.39
Alternative,6LACK,Let Her Go,0CIGZEXjZ8L52lOrqUljJt,61,0.586,0.758,177172,0.62,7.8e-05,F,0.187,-7.079,Minor,0.0846,156.017,4/4,0.404
Alternative,MARINA,Obsessions,0X3VdkebZGTuL9sMOMoyHy,45,0.677,0.721,208133,0.616,0.00124,A,0.0841,-6.795,Minor,0.0343,104.955,4/4,0.521
Alternative,Phoenix,"Love Like a Sunset, Pt. 2",7DB9MrZ4jthCItE95ycD3g,42,0.627,0.558,116720,0.43,0.308,D#,0.102,-9.33,Major,0.0377,115.913,3/4,0.0506
Alternative,for KING & COUNTRY,Run Wild.,1f1Gw6iSRoOrc9rEYc3rhx,47,0.217,0.59,240987,0.837,1.66e-05,G,0.107,-5.204,Minor,0.0921,130.043,4/4,0.356
Alternative,Curren$y,The Blow,5AksM0Q6GRF58aPZ1KGecO,46,0.293,0.529,151387,0.628,0.0,F,0.599,-9.687,Major,0.333,71.182,4/4,0.717
Alternative,STRFKR,Open Your Eyes,0xxm1WskKZSCvbkGjkSMr2,55,0.00549,0.67,232947,0.756,0.599,C,0.152,-4.299,Minor,0.0322,129.988,4/4,0.402
Alternative,Pearl Jam,Nothingman - Remastered,74kd56Y1oNbQVEQnMdO9LH,54,0.499,0.274,274440,0.387,0.000345,F,0.108,-10.206,Major,0.0304,96.018,4/4,0.15
Alternative,Little Simz,Pressure,7s4KJfudoi8wE84JgBwxdN,46,0.565,0.783,207682,0.619,8.25e-05,E,0.128,-7.989,Minor,0.332,139.964,4/4,0.527
Alternative,Breaking Benjamin,Red Cold River,6ZfPmIbwzz6fopTNwAJTPs,60,0.000248,0.376,200907,0.967,2.64e-06,D#,0.0575,-3.277,Minor,0.166,91.582,4/4,0.226
Alternative,Filter,Welcome to the Fold,7HFCovMwZIinGBpoZyUsKC,45,2.37e-05,0.503,460400,0.895,0.0354,G,0.319,-6.228,Major,0.0436,93.953,4/4,0.211
Alternative,Breaking Benjamin,Into The Nothing,0slW7U1gWpQ9Dx2vWWp2ga,48,8.72e-05,0.462,223933,0.913,0.0,F#,0.181,-3.55,Major,0.0469,94.998,4/4,0.498
Alternative,Kota the Friend,Myrtle,0DSlj1DsBpyE5yOh4vpQXL,46,0.504,0.678,193643,0.475,0.0,B,0.184,-8.589,Minor,0.304,75.009,4/4,0.745
Alternative,Dijon,Drunk,2cUV93Y7FLGR42ycRRf0bL,54,0.0687,0.472,191750,0.431,0.0,A#,0.215,-6.593,Major,0.0614,123.799,4/4,0.284
Alternative,Remo Drive,Strawberita,2qsalMTxsMGCPOadfgXSzl,44,0.00188,0.55,217879,0.806,0.0028,C,0.112,-5.381,Major,0.0586,166.065,4/4,0.431
Alternative,Papercut Massacre,Lose My Life,2J6qr3pC10jeEg7dSN9YHG,49,0.00255,0.521,215093,0.951,0.0,G,0.226,-6.214,Major,0.0894,115.029,4/4,0.351
Alternative,Maldita Vecindad Y Los Hijos Del 5to. Patio,Pachuco,5ovYwJmYcFvSvn6nRQOPyL,57,0.112,0.649,194200,0.985,0.043,G,0.214,-8.016,Major,0.0413,107.825,4/4,0.496
Alternative,Switchfoot,Your Love Is a Song,1ztW0Lu8SFYrIWmaCy9e5G,47,0.0305,0.519,259987,0.524,0.00012,F#,0.207,-4.082,Minor,0.0282,80.013,4/4,0.357
Alternative,Foxygen,San Francisco,2SOT09giYc28fUo9ppjCpw,55,0.245,0.623,227907,0.65,0.000913,A#,0.146,-7.953,Major,0.0274,116.74,4/4,0.879
Alternative,DOWN,Stone the Crow,7DuRbuweGD2cpGN74cpPAF,49,0.0139,0.444,282507,0.911,0.00955,B,0.0868,-6.117,Minor,0.0398,106.437,4/4,0.556
Alternative,Grizfolk,Waiting For You,6P0dI2yAf2cmg4UrCcStwE,50,0.000176,0.588,237853,0.894,0.23,D#,0.141,-5.564,Major,0.0403,123.031,4/4,0.552
Alternative,Myles Cameron,Picket Fences,2UBTZxSp7jJGGSZ5VxlZxk,42,0.713,0.442,192134,0.393,1.35e-05,D,0.0622,-10.48,Minor,0.198,160.422,4/4,0.261
Alternative,Blood Orange,Benzo,09byaVBbIvJWJHdZEl4Sin,60,0.512,0.739,150512,0.326,0.0515,F,0.137,-10.376,Minor,0.0369,97.354,4/4,0.273
Alternative,Hollywood Undead,Believe,6LdLYa0TRRmv1RduGn1aaZ,50,0.00317,0.582,254360,0.814,2.21e-05,E,0.209,-6.153,Minor,0.0684,170.02,4/4,0.331
Alternative,Matt Hammitt,Footprints,02IDKfyIMuDlXTjTvhWNBp,49,0.329,0.474,237062,0.525,0.0,G,0.228,-5.936,Major,0.0318,147.991,3/4,0.328
Alternative,My Morning Jacket,Wordless Chorus,2CRjfe8gLYosdjwT5m84KA,51,0.107,0.824,252760,0.377,0.604,D,0.11,-9.222,Major,0.0436,116.342,4/4,0.779
Alternative,Mike Shinoda,Over Again,6LkimGaq63NPvSokpdOoPU,49,0.0592,0.586,230537,0.766,0.000307,C,0.126,-7.492,Minor,0.0694,145.064,4/4,0.126
Alternative,Gojira,The Cell,7nCD5l7GrFyt6o1mstCUFr,50,4.75e-06,0.224,197907,0.972,0.14,C,0.112,-3.988,Minor,0.0769,113.354,4/4,0.161
Alternative,Shinedown,Amaryllis,1V2FWYA9sLJQqjQ8BRWj7Q,46,0.000502,0.398,244320,0.907,0.0,C#,0.109,-3.607,Major,0.0407,166.005,3/4,0.347
Alternative,Divinyls,I Touch Myself,6oNvmplQGUkmAh441Teows,57,0.181,0.66,227640,0.711,7.47e-06,F,0.0647,-10.211,Major,0.0334,109.328,4/4,0.726
Alternative,The Offspring,Hammerhead,6LGeOxAohAJTZ0fxKXMqXa,48,0.00165,0.473,278440,0.957,0.0048,B,0.0759,-3.574,Major,0.0549,154.43,4/4,0.457
Alternative,The Black Keys,Walk Across The Water,5AEyKKiz6YPTLR7EDFLqMS,68,0.329,0.418,235842,0.583,0.769,A,0.238,-7.296,Major,0.0257,79.594,4/4,0.327
Alternative,Crowder,My Victory,1aVJCLIbgvlp3e8Znmpkfz,45,0.106,0.46,257213,0.728,0.0,C,0.119,-4.782,Major,0.0423,147.957,4/4,0.419
Alternative,DaniLeigh,Do It To Me,3SHauocJxTUGDFhcgPA1v1,50,0.0879,0.776,187653,0.601,0.000305,B,0.353,-6.041,Minor,0.0487,82.481,4/4,0.416
Alternative,Still Woozy,Ipanema,6y5CTUxwSD9yM8656nqOEV,55,0.216,0.751,127044,0.473,0.0774,C#,0.267,-11.458,Major,0.199,147.437,4/4,0.868
Alternative,Oliver Tree,Alien Boy,1gGhqfs2pDTOI30AEXMXrn,73,0.111,0.803,163525,0.599,0.0,C#,0.236,-5.169,Major,0.0985,130.107,4/4,0.484
Alternative,Los Enanitos Verdes,La Muralla Verde,1qvY1z3Wm3sAYeHfPTnrbI,69,0.0653,0.724,161800,0.856,1.85e-06,G#,0.354,-6.119,Minor,0.0283,129.794,4/4,0.891
Alternative,Incubus,Warning,3svBKSy1pru9EEvnRrNqzf,49,0.00143,0.504,278733,0.522,0.000236,E,0.0958,-8.297,Major,0.0259,81.047,4/4,0.222
Alternative,LCD Soundsystem,Get Innocuous!,0Ct2XTT4UBt9Y196i0Ido2,45,0.0105,0.696,431520,0.963,0.857,D,0.0872,-6.625,Minor,0.0398,118.01,4/4,0.574
Alternative,Throw The Fight,Bury Me Alive,2XxFFYRj73Te3IxsZ3ewWv,46,0.000126,0.315,226258,0.946,0.0,F#,0.342,-2.679,Minor,0.067,154.969,4/4,0.426
Alternative,Five Finger Death Punch,Here To Die,2DOR01aOsurJWQ1N9U5ng9,40,2.39e-05,0.437,179034,0.992,0.0,C#,0.0837,-3.668,Minor,0.236,179.989,4/4,0.219
Alternative,Sleater-Kinney,Modern Girl,4lWi8GnQbYUmX9j0Y1Cx9u,46,0.33,0.543,181493,0.676,0.0859,B,0.111,-4.195,Major,0.0278,130.883,4/4,0.209
Alternative,Selah,"Wonderful, Merciful Savior",1GfXRWcCxijFPbR5hYNh5q,44,0.9,0.386,231867,0.182,0.0,A,0.0959,-10.189,Major,0.0332,118.497,3/4,0.152
Alternative,Shane & Shane,His Mercy Is More (Live),663E0Tn2w7TyDSO4ATGiPD,44,0.598,0.448,286851,0.52,0.0,G,0.093,-7.17,Major,0.0298,117.903,3/4,0.347
Alternative,Matthew West,All In,3x5nSZ4AU8GmneYroBfT1p,53,0.00512,0.496,211707,0.825,0.0,G,0.357,-4.711,Major,0.0377,101.977,4/4,0.162
Alternative,NEEDTOBREATHE,Stones Under Rushing Water (feat. Drew Holcomb & Ellie Holcomb) [Acoustic Live],478CcQt9iyivd9o1EDxTWc,43,0.689,0.44,394947,0.313,1.15e-05,G#,0.219,-8.744,Major,0.0506,137.418,4/4,0.219
Alternative,Audioslave,We Got The Whip,79dhcteL7MrY8SfJvwKxzu,48,0.00439,0.533,244680,0.707,0.00256,A,0.206,-6.11,Minor,0.0344,80.543,4/4,0.58
Alternative,Frank Ocean,Provider,6R6ihJhRbgu7JxJKIbW57w,64,0.74,0.654,243238,0.325,2.14e-05,D,0.152,-11.925,Major,0.282,139.886,4/4,0.39
Alternative,Korn,Hater,6onBmu8WeIVsMqimw5Ctrb,51,0.000241,0.507,233389,0.947,6.11e-05,D,0.211,-3.652,Minor,0.0542,94.034,4/4,0.51
Alternative,Shinedown,Heroes,3mwLIWu6drN0n6t9e5bwjG,48,6.84e-05,0.379,204027,0.901,2.97e-05,C,0.0933,-4.81,Minor,0.0349,168.976,4/4,0.691
Alternative,Grizfolk,Bob Marley,43a41kwTMZClWCLTONiaqm,57,0.0151,0.562,216067,0.695,0.119,F#,0.122,-4.662,Major,0.0332,118.174,4/4,0.446
Alternative,Teyana Taylor,Gonna Love Me,3nXrCAE44KlevAkQB2XWcN,67,0.402,0.514,166998,0.506,2.56e-05,A#,0.191,-7.095,Minor,0.28,88.044,4/4,0.312
Alternative,Limp Bizkit,Rollin' (Urban Assault Vehicle),3nsxMrnYlfBNotHRevTRgM,51,0.0406,0.63,382827,0.884,0.0,G,0.0962,-4.894,Major,0.264,89.905,4/4,0.445
Alternative,Prophets Of Rage,Prophets Of Rage,1bTVbi6uwmGwlsXy2soxpg,54,0.000785,0.621,190181,0.935,0.00191,F,0.242,-5.516,Minor,0.0366,99.981,4/4,0.885
Alternative,Passion Pit,Constant Conversations,3p9x4bK5bwmgXE6POMvOp0,49,0.174,0.56,235600,0.799,0.0679,F,0.304,-4.466,Minor,0.0675,69.972,4/4,0.304
Alternative,Robert DeLong,Favorite Color Is Blue,70JW8fz57MjPgbudBsx8rh,54,0.0925,0.593,214630,0.769,0.0,F,0.13,-4.581,Major,0.108,131.811,4/4,0.35
Alternative,Nirvana,Frances Farmer Will Have Her Revenge On Seattle,06B04lID9HGPwPWwBkTQfU,49,6.16e-05,0.485,250013,0.73,0.000458,A#,0.101,-10.068,Minor,0.044,117.093,4/4,0.545
Alternative,Omar Apollo,Amor Malo,09hCjCYUFFzb85ScMxBhYy,48,0.642,0.663,145411,0.531,0.00412,A,0.0962,-8.452,Major,0.0452,140.657,4/4,0.531
Alternative,MF DOOM,Licorice,57kl4PC628tzFjAwdkc8dL,43,0.042,0.688,185747,0.723,0.874,A,0.196,-5.259,Minor,0.0463,171.774,4/4,0.959
Alternative,Kyuss,Demon Cleaner,2cVphsi72OjF7s0rtt2z5e,46,0.0695,0.516,311907,0.824,0.753,A#,0.221,-10.027,Minor,0.0363,102.044,4/4,0.882
Alternative,Kali Uchis,Coming Home - Interlude,66p59VAALXRlp777aP1Wom,49,0.337,0.624,159852,0.544,3.49e-06,G,0.122,-8.004,Major,0.0998,87.931,4/4,0.293
Alternative,The Internet,Come Together,1l32mo5oW5oIRRjNnVJBNR,52,0.363,0.684,220587,0.564,0.332,C,0.118,-8.45,Minor,0.0432,96.357,4/4,0.52
Alternative,KAYTRANADA,ONE TOO MANY,3q7CL3dh2u23ZQEwixtAIi,48,0.036,0.811,218240,0.665,5.26e-06,C#,0.185,-7.009,Major,0.221,109.925,4/4,0.347
Alternative,Puddle Of Mudd,Spin You Around,3smfitHkOnNktHDa7ZSVIE,40,0.00791,0.478,267000,0.929,0.0,G#,0.0954,-2.999,Major,0.0433,92.022,4/4,0.521
Alternative,BANKS,Sawzall,1iFRNB8fpPeEH3Kg9hJiPm,58,0.813,0.529,219907,0.239,0.000181,D#,0.104,-9.162,Major,0.0504,120.919,4/4,0.173
Alternative,Chromeo,Don't Sleep (feat. French Montana & Stefflon Don),6XSxQJgbqqNmOjiiHCVqM6,48,0.323,0.9,198893,0.726,0.0,C#,0.0842,-5.041,Major,0.0549,110.009,4/4,0.878
Alternative,Goldroom,Silhouette,4Vdbb7QK3czCJVdfxOBbCZ,48,0.0827,0.715,268040,0.641,0.125,C,0.122,-7.008,Major,0.0391,115.014,4/4,0.222
Alternative,Grizzly Bear,Mourning Sound,0szSOfZVM3G5mWI1ogQjr7,55,0.15,0.507,262107,0.737,0.159,G,0.122,-6.332,Major,0.0624,128.015,4/4,0.441
Alternative,Third Eye Blind,Slow Motion - 2006 Remastered Version,5B8NzZPIvsodYU0qsZzIJK,39,0.779,0.679,273787,0.238,0.000106,D#,0.118,-12.103,Major,0.0303,110.985,4/4,0.129
Alternative,The Avett Brothers,Live And Die,19n9s9SfnLtwPEODqk8KCT,52,0.113,0.591,271187,0.746,0.0,B,0.151,-5.054,Major,0.0285,117.807,4/4,0.601
Alternative,Bunbury,Frente a frente (feat. Miren Iza),73KNzyiG6xM6xguaLe4ICj,62,0.513,0.419,233960,0.473,3.52e-06,G,0.133,-8.192,Minor,0.0288,138.013,4/4,0.324
Alternative,Badflower,White Noise,3BLqtquZ8MaG4sJsru9q8m,44,0.000891,0.501,256907,0.768,0.00275,F,0.689,-6.843,Major,0.0537,145.038,4/4,0.347
Alternative,Candlebox,You,5J19HPdmJHOEu32iyZEt5k,52,0.00789,0.329,297173,0.861,2.88e-06,B,0.0844,-5.855,Minor,0.147,195.303,3/4,0.599
Alternative,The Drums,Blood Under My Belt,5Nhsz5O0DIS5Mh5E3tlBbp,49,0.0932,0.595,228147,0.894,0.0165,G,0.2,-4.493,Major,0.0523,89.968,4/4,0.79
Alternative,Brandon Heath,Girl of My Dreams,2Ar2dRIzmucQyL6xjYiCYo,44,0.684,0.7,209880,0.561,0.0,A#,0.126,-6.054,Major,0.0413,108.951,4/4,0.663
Alternative,Volbeat,The Hangman's Body Count,101BaITut2SroBfpBZuFBx,46,5.87e-05,0.556,315280,0.948,0.00498,G,0.296,-5.315,Minor,0.0276,102.504,4/4,0.284
Alternative,Robert Earl Keen,The Front Porch Song,1KlChm3IDKWIQBbQ5JXXg4,40,0.711,0.658,220907,0.439,0.0,G,0.0922,-10.454,Major,0.0348,106.932,4/4,0.565
Alternative,The Story So Far,Proper Dose,0UtBjb4YUMbbtIKNXUeCLx,53,1.49e-05,0.449,140461,0.976,0.00367,F,0.102,-3.853,Minor,0.0625,104.08,4/4,0.513
Alternative,Warbly Jets,Alive,6Bo16SPmZQeBAP0AQq1WSv,47,6.62e-05,0.337,210867,0.917,0.000643,C,0.0835,-6.485,Major,0.0764,127.894,4/4,0.302
Alternative,Kiana Ledé,Controlla X Too Good,42vJ04V6KL5YewBBODA1Vw,42,0.934,0.616,111316,0.206,4.63e-06,G,0.0812,-8.921,Major,0.0413,44.194,4/4,0.497
Alternative,Metronomy,The Look,6zfczP87XO2SxWlQtnjFNa,66,0.623,0.638,277653,0.535,0.0391,A,0.0837,-7.792,Minor,0.0415,84.947,4/4,0.504
Alternative,3 Doors Down,Here Without You,3NLrRZoMF0Lx6zTlYqeIo4,72,0.0537,0.536,238560,0.55,0.0,A#,0.134,-6.733,Minor,0.0248,144.018,4/4,0.234
Alternative,Red Hot Chili Peppers,Otherside,64BbK9SFKH2jk86U3dGj2P,75,0.00316,0.458,255373,0.795,0.000202,C,0.0756,-3.265,Major,0.0574,123.229,4/4,0.513
Alternative,NEEDTOBREATHE,The Heart,2gNRPDHT9jw2fIKLRpLgT9,45,0.0199,0.555,224653,0.86,0.011,C,0.327,-4.724,Major,0.0243,104.015,4/4,0.613
Alternative,Dead Posey,Don't Stop the Devil,0npVGsE6RMRt8nBdDKaDCh,50,0.0022,0.509,189131,0.825,0.000267,A,0.0961,-3.627,Major,0.0525,102.999,4/4,0.653
Alternative,Café Tacvba,Aprovéchate,2GvI8j0DaIAGvubj5NinEF,58,0.063,0.744,254173,0.684,0.0155,A,0.097,-7.268,Minor,0.0285,113.997,4/4,0.492
Alternative,Earl Sweatshirt,Mantra,7kF3pqmT3wAYq8m8HsGoOB,47,0.303,0.502,228867,0.801,7.27e-06,C#,0.199,-9.49,Major,0.409,98.247,4/4,0.334
Alternative,Flight Facilities,Need You,7FYt20SmqikOyuo1KiYELD,46,0.226,0.759,200526,0.733,0.0113,G#,0.0963,-6.699,Major,0.0346,117.98,4/4,0.439
Alternative,Korn,Got the Life,6nJPHXRpKYv2yqtalEjKy5,65,1.88e-05,0.501,225307,0.905,0.765,B,0.383,-5.721,Minor,0.0518,123.277,4/4,0.584
Alternative,Iris Temple,Lemonade,5k1GDTtLb52VPdf2xGwxz7,45,0.682,0.559,240000,0.298,0.000457,D,0.128,-12.918,Major,0.173,118.576,4/4,0.434
Alternative,The Goo Goo Dolls,Name,1G8jae4jD8mwkXdodqHsBM,65,0.0691,0.464,270000,0.701,0.00182,A,0.0766,-5.943,Major,0.0341,73.97,4/4,0.407
Alternative,Bullet For My Valentine,Over It,0S674qD7nVFL0L7pHs6wUO,60,7.69e-05,0.374,227864,0.971,0.0,B,0.322,-4.284,Minor,0.0697,97.625,4/4,0.701
Alternative,Big K.R.I.T.,Blue Flame Ballet,3pjD6ww5TiFVGSeJw07di4,52,0.141,0.793,208648,0.759,0.0509,B,0.0601,-6.064,Minor,0.07,155.035,4/4,0.566
Alternative,Sixx:A.M.,Life Is Beautiful 2017,2Et49kpeirx87RIqwJ9Hdj,45,0.00839,0.377,270002,0.45,0.000221,F,0.0905,-10.028,Major,0.0446,157.719,4/4,0.107
Alternative,Seether,Fake It,4eAwB5pnKFTmsgc3zWoYO0,71,0.00131,0.615,193893,0.949,3.04e-06,G#,0.0585,-3.52,Major,0.0549,131.985,4/4,0.586
Alternative,Tora,Jaigantic (Galimatias Remix),098Krv08Lj9YlZShuq5564,48,0.101,0.53,179999,0.54,0.0,F,0.35,-6.859,Major,0.0499,130.038,4/4,0.476
Alternative,Marcy Playground,Sex & Candy,5mkGfmJGFZpwK9nA5amOhv,66,0.238,0.67,173493,0.558,0.0,D,0.106,-9.159,Major,0.0251,80.511,4/4,0.63
Alternative,Sorority Noise,A Portrait Of,5SWsoccHEWdUTxSvvVCQsm,40,0.00163,0.251,210255,0.729,0.00813,C#,0.0872,-5.433,Major,0.0604,165.362,4/4,0.353
Alternative,Majid Jordan,A Place Like This,1jRHh8JcdUV9zTiAmyzhU9,49,0.0442,0.551,261544,0.449,0.00681,G#,0.0831,-11.297,Major,0.0637,133.558,4/4,0.392
Alternative,Brent Faiyaz,Poison,5NijSs5dAwaIybq1GaRTIe,63,0.711,0.689,212992,0.394,0.000905,D,0.0859,-10.102,Minor,0.065,117.489,3/4,0.382
Alternative,Gorillaz,Tomorrow Comes Today,3qdDjz9kOvquEFbvXBYOMQ,48,0.0071,0.751,193600,0.596,0.57,F#,0.103,-4.594,Major,0.0302,93.213,4/4,0.561
Alternative,Five Finger Death Punch,I Refuse,3KAzxuniuBjRLG5cxcW0RP,53,0.0492,0.512,218789,0.86,0.0,B,0.0968,-5.139,Major,0.0604,154.995,4/4,0.366
Alternative,Deerhunter,Helicopter,6cqXhzuVIH4Hm2CkF7ZN21,52,0.219,0.504,298173,0.718,0.503,E,0.257,-7.202,Major,0.039,73.984,4/4,0.418
Alternative,Starset,Die For You,4cExQhQ0i34yZcoDsHFMV6,55,0.00591,0.152,317440,0.795,0.0,D,0.273,-6.408,Minor,0.0714,75.02,4/4,0.162
Alternative,Palaye Royale,You'll Be Fine,3KmuRpdh3UDv9GHyO8SmgB,52,0.0139,0.27,213395,0.931,0.0,C#,0.218,-5.016,Major,0.232,124.608,4/4,0.446
Alternative,Days Of Jupiter,Bleed,4oMy8N9Qgze8oHWHDvjVS0,44,0.000202,0.495,187389,0.949,0.0,G,0.385,-4.595,Major,0.0731,92.004,4/4,0.398
Alternative,Liily,Toro,2Uz2fB3AZEJlixkLRjsves,50,0.00315,0.432,219342,0.878,0.0398,C#,0.11,-4.109,Major,0.132,177.922,4/4,0.554
Alternative,The Man Who,This High,48Kb9uoqEL9G1gIePMUwSw,48,0.0329,0.578,217320,0.647,0.0,D,0.298,-4.708,Minor,0.0372,151.116,4/4,0.271
Alternative,Heroes Del Silencio,Héroe de leyenda,6pAvXn45z0sktftypuEEzt,58,0.313,0.698,248987,0.605,0.000238,A,0.0783,-11.492,Minor,0.0302,134.092,4/4,0.8
Alternative,Soundgarden,Blow Up The Outside World,5TLA7O0ogTqwZHbS3ERabw,52,0.000807,0.33,345667,0.529,0.214,A,0.126,-10.043,Major,0.0358,140.156,4/4,0.148
Alternative,Framing Hanley,Puzzle Pieces,1fa5xpAkZOkOhEE4jJfbFk,57,0.00106,0.508,220387,0.749,0.0,D,0.0594,-5.321,Major,0.0488,136.135,4/4,0.245
Alternative,Kindness,Hard To Believe - Radio Edit,0KsdO4fyM9oROmHOT667lN,44,0.0294,0.635,150013,0.658,0.0,C#,0.102,-7.321,Major,0.176,167.941,4/4,0.795
Alternative,Red Hot Chili Peppers,Encore,4VGvosVIeFMCUwHibq7a9Z,55,0.672,0.633,254867,0.704,0.179,B,0.105,-7.697,Major,0.0276,104.958,4/4,0.342
Alternative,Seether,Driven Under,3pavDZo8o2ctgkVhERSzy6,46,0.000327,0.56,272907,0.855,0.000527,A,0.124,-3.272,Minor,0.0305,130.702,4/4,0.275
Alternative,Gossip,Heavy Cross,428Dl0NOBojmUS98R2pDHr,56,0.079,0.793,242773,0.688,0.0604,D,0.145,-4.216,Major,0.0328,120.058,4/4,0.221
